tweet_id,user,text,label,reply_to_tweet,reply_to_user
581457608772624384,dbaysal,@WSJ because it is a lot harder to commit such action when you are face to face with the people rather than sitting in the lonely cockpit,non-rumor,581284416305143808,dbaysal
580340089223528448,JulieB_LFC,@tuggysts11 very.. No survivors,rumor,580339630563790848,tuggysts11
581620377203306496,lorabruncke,Leftists want the truth NOT LIES. We are all different faiths unlike the RIGHT. #USURY is TREASON you dumb masses.  @JackJolis @DrMartyFox,rumor,581417059512381440,JackJolis
580335166683508736,ChineseJapanese,#RawData  RT @flightradar24: Full csv file with positions and altitude of flight #4U9525 http://t.co/6jPmaKP2jz http://t.co/Xdlb4DpGcQ,non-rumor,580332876081811456,flightradar24
580387751448731649,ELVINAIII554,@ReutersLive Courage à tous le monde ! &lt;3 !,non-rumor,580359405620858880,ReutersLive
581294271476551680,shonnarobinson,@SonofLiberty357 @gatewaypundit Bets off.. I won...,rumor,581287108607811584,SonofLiberty357
580363231312506880,SUHOzyeol21,@Baekyeoliee @precious_luhan when it happen?,rumor,580331000573476865,Baekyeoliee
580347360959717376,airlivenet,BREAKING Germanwings says 144 passengers and 6 crew on crashed plane http://t.co/wFg8KTSve2 http://t.co/qTYmopB5aj,rumor,,
580373657849069568,jarvis83mufc,@SkyNews so sad rip,rumor,580370249712697344,SkyNews
580342887910494208,thebavery,"@mashable Did you mean ""mayday"" here or ""..for emergency""?",rumor,580339547269144576,mashable
581305416795103232,TheWasNews,RT @Sponkymusiclady: Especially sent to the families of the Germanwings terrorist attack! http://t.co/qtAtLBd0rr,non-rumor,,
580333602547761153,awdnewsgerman,"@BokiNachbar BREAKING - Germanwings plane crashes in France, up to 150 believed dead http://t.co/HWyOPGobie",non-rumor,580330362070540288,BokiNachbar
580372171270262784,twittening,"@BBCWorld @ChristianFraser The light of the shepherd they go threatening ,Usher Raymond iv it is a damn shit AL QAEDA MAN RICH of hell satan",non-rumor,580370309884182529,BBCWorld
580373640329359360,Dip_low_matik,@ThinkKu @BBCBreaking fuck off,rumor,580368647102726144,ThinkKu
580529500691283970,paxavypubypo,@NYCAviation you just got yourself a new follower,non-rumor,580330104846475264,NYCAviation
580333696596738050,johnjoekebab,@thatjohn @gerrylynch mayday is French!,rumor,580331561398108160,thatjohn
580370649883021312,keithlemon88,@SkyNews so sad 😟😟,rumor,580370249712697344,SkyNews
581300016771301377,lifebythecreek,"@NoahWehrman @vm8a Trying to trace links in the story. The Michael Mannheim guy is iffy, and I can't get the link to work.",rumor,581299639737032704,NoahWehrman
581281275668881408,NateGelber,@WSJ Thank goodness the media was there to snap their photo to share with all of us!!!!!,non-rumor,581280784155353088,WSJ
580537474893611009,klassking,@KJ_Huntelaar T_T,non-rumor,580399487740297216,KJ_Huntelaar
580337673291706368,Idclair,@NewDay @CNNMoney The experts ALWAYS say that. Every plane that crashes has this 'amazing safety record'. Notice.,non-rumor,580333827425439745,NewDay
580334435310133248,SevilayNavy,@OneRepublic @germanwings Follow me please,non-rumor,580334309422161920,OneRepublic
580322103649521664,SietseBakker,Shit :( @flightradar24: Germanwings flight #4U9525 was lost from Flightradar24 at 6800 feet at 09.39 UTC time. http://t.co/k8NzuiW9mC”,rumor,580319999887347712,flightradar24
580321581462892544,TakkieWeer2,@flightradar24 Descending to 6800ft and suddenly gone....Isn't this the serial that suffered from 'cracked windows'?,rumor,580320612155060224,flightradar24
580377958864560128,Fritz_Esser,@GuardedDon @flightradar24 did you receive a reply to that?,non-rumor,580336556143194112,GuardedDon
581417982351552512,HalawaMark,@zulazry Only when Islam stops encouraging the killing of Christians &amp; Jews that the world would stop criticizing Islam.,rumor,581274406804025344,zulazry
581065026410135555,Realronmexico99,@TerryMoran @KNegandhiESPN I think he disagreed about having a reason.,rumor,581063730319925248,TerryMoran
580368532485087232,myrapture,"@shehzilk chapter 2. http://t.co/zyR2bxsnLY you won't understand it, but since you asked..",non-rumor,580367300924063744,shehzilk
581213533045673984,g_kearnan,"@Soultrexon he was governor of carinthia, a province notorious for it's protection of old Nazis...",rumor,581212643173773312,Soultrexon
580348337284497409,LesJohnsLes,@torin Our altruistic prime egotist will have an opportunity to raise another $M600 search money to make his ally prissy sweet &amp; clean.,rumor,580319968484421633,torin
580321189706498048,dorothyier,“@flightradar24: Germanwings flight #4U9525(registration D-AIPX)was lost from Flightradar24 @ 6800 feet @ 09.39 UTC. http://t.co/HHVBNnCm7m”,rumor,580319999887347712,flightradar24
581289476585963520,prakashsalvi55,"@mediacrooks @DrShobha They are Angels till you mention Islam. Then it's "" Islam khatreme hai"".",rumor,581287795991302144,mediacrooks
580365214782234624,davidemanno2002,@SkyNews the sad thing is that some one will get the blame for this one just like the other one,non-rumor,580362323283615745,SkyNews
580328783619579904,adrianlimcheeen,"Received news that a Germanwings Airbus A320 plane crashed in southern France, carrying 142 passengers &amp; 6 crew onboard.",rumor,,
580895099007025153,blushingrodeo,@AC360 @nytimes 😶😥,rumor,580882417117958144,AC360
581438004868206592,jsuttonmorse,.@nprnews @MorningEdition relevant because?,rumor,581409613913804800,nprnews
580547886779396096,AngryPuseg,"@passatavd @Grybauskaite_LT  у нее в стране более 500,000 человек живут за чертой бедности из 2,9 миллионов",non-rumor,580433211882389505,passatavd
580351776811048960,pepvilar,".@airlivenet: Emergency units staging in Seyne-les-Alpes, near #4U9525 crash site /@Aviaponcho http://t.co/50wbmhofS0 http://t.co/DSNsPibjI3",non-rumor,580351083383517185,airlivenet
581157526391119872,AKostadaras,"@FoxNews  #germanwings  suicide or terrorist attack the end result is the same, not the liability.",rumor,581153923987206146,FoxNews
580397523828781056,Yudi_Banna,"@PAWANVASHISHT4  There is No Fairy Tale in Politics Mate,Wait For the Bihar Elections,The First Casualty Will Be Defeat of BJP in Bihar",non-rumor,580371260414115840,PAWANVASHISHT4
580615263298686976,passatavd,@Grybauskaite_LT Запорожский университет рискует закрыться: 200 сотрудников написали заявления об увольнении  http://t.co/XIGsodyL0S,non-rumor,580335420703170561,Grybauskaite_LT
581325685739941888,GinoLoversMari,@geoffjohns @grantgust  #VoteGrantGustin #KCA 🙌✌💪👏👏👏👏⚡⚡,non-rumor,581325197661376512,geoffjohns
581264102611292160,robertjay1952,@megynkelly no,non-rumor,581262528107384832,megynkelly
580329517757128704,fvermaenen,@flightradar24 Looks like engines failed.,non-rumor,580324338865430528,flightradar24
581063730319925248,TerryMoran,"Andreas Lubitz, copilot who apparently deliberately crashed Germanwings 9525, was 24 yrs old. ""He had no reason to do it,"" prosecutor says.",rumor,,
580333424847777792,LRRP75,@foxandfriends We need to stop speculating on what has happened and just go with the facts. There could be hundreds of reasons what happened,non-rumor,580330441854435328,foxandfriends
580411226884300800,hopkins_anita12,“@thejensie: My thoughts are with all the people on the missing Germanwings flight and their families!” So sad RIP for all the lost people.,non-rumor,580330064384028673,thejensie
580365125653278720,ThomasOConnor01,@SkyNews @RobPortley,rumor,580352532167311362,SkyNews
580705504323870721,CarolainaGondra,@AP 3 argentinians,rumor,580699825030754304,AP
581292221179138048,vschanna,@mediacrooks And Islam has nothing to do with the Co-Pilot! @DrShobha,rumor,581287795991302144,mediacrooks
580350587289604097,lufthansa,Lufthansa and Germanwings have established a telephone hotline. The toll-free 0800 11 33 55 77 number is available to all the families 3/5,non-rumor,,
580394286941761537,Being_Anki,@narendramodi RIP,non-rumor,580365755750871041,narendramodi
580350504577863680,adriansal,@lufthansa RIP,rumor,580350426278719488,lufthansa
580367300924063744,shehzilk,@myrapture lol how do I know others are good if you there's no evil? Lol. Btw u didnt answer my question- why did the plane incident happen?,non-rumor,580365560967507968,myrapture
581547932580614144,CedarStArt,"@JohnnyUtah27 @RWSurferGirl @anyclinic if it's true, it'll be awhile before they let that little jewel out!",rumor,581547360196517888,JohnnyUtah27
580334472991617024,LeoOfficialMix,@onerepublic @germanwings pls follow me,non-rumor,580334309422161920,OneRepublic
580324939431038976,baboongooner,"@flightradar24 Living next to DUS airport, I hope it's not as bad as it looks like.",non-rumor,580324338865430528,flightradar24
580341214098137089,TZON57,Family and Friends of flight #4U9525 will be in my prayers. May God take care.,non-rumor,,
580326467357282304,NatalieBrand,“@WSJ: All passengers &amp; crew feared dead after A320 plane crashes in southern France  http://t.co/497DzoPs6M #4U9525 More to follow.” awful,rumor,580326012749221890,WSJ
581311077264318464,whitepawlowry,"@viptandon @USAlivestrong I don't know. They are out of control. They are so delusional &amp; brain washed. But, winning.",rumor,581310442020061184,viptandon
580374925489283072,JeffLee2020,@ReutersGraphics @Reuters Any Banker CEOs or VPs on that plane?,non-rumor,580364576560177154,ReutersGraphics
580332270705369088,alvarogr85,"“@thatjohn: The age of the A320 (24 years) is not particularly unusual, though it is at the higher end of the curve.” @E__Inda @_anapastor_",non-rumor,580328132932022272,thatjohn
580353017402245121,FabTV_,“@TZON57: Family and Friends of flight #4U9525 will be in my prayers. May God take care.”   Amen!,non-rumor,580341214098137089,TZON57
580355192908095488,flightradar24,#4U9525 was following the same flight path as yesterday Yesterday http://t.co/59MOETk0Gd Today http://t.co/21vkfBS38D http://t.co/BynF6vlVE0,non-rumor,,
581296428045078528,lifebythecreek,@NoahWehrman @gatewaypundit Is this confirmed? Dear God.,rumor,581296168711356416,NoahWehrman
580326007510450176,TheFlyingEnggnr,"@flightradar24 Not at 6,500ft with terrain at 6,300+ ft.",rumor,580325799078793216,flightradar24
580321882328686592,SylvainDeC,@Denizion @flightradar24 http://t.co/X4G7IfR6uO,rumor,580320021638995969,Denizion
580386653300117504,Billd111,@Telegraph @GretchenCarlson  That is so sad. God bless them &amp; their families.,non-rumor,580349419360526336,Telegraph
581326309214806016,maryjones1417,@slone https://t.co/uQYRZkH2G2 http://t.co/sSmErpLEEK,rumor,581301336085553152,slone
580352677286162432,9jrib9,@lizcastro Aluuuuucinant i demencial el grau de xenofòbia! De veritat és insuportable!,non-rumor,580335409202348032,lizcastro
581491068991979520,lifebythecreek,"@ANON_Activist_0 @GR8_2B_alive By this point in time, I believe there would be people who would have confirmed that he was a mosque member.",rumor,581483833004032000,ANON_Activist_0
580366584524378112,Aditi_Espeaks,@narendramodi prayers for the families 🌷,non-rumor,580365755750871041,narendramodi
580701251471454208,lucyham,@AP 2 Australians on Flight,rumor,580699825030754304,AP
581257660118491136,AC360,A tribute to the lives lost on #Germanwings Flight 9525 next on #AC360 http://t.co/zDHWF3pYN9,non-rumor,,
581258486861983745,Ian56789,#Germanwings black box data released in 48 hrs but #MH17 data not released after 8 months Why? http://t.co/ZaNa7mXvng http://t.co/U94WB4f8Uu,non-rumor,,
580325586217922561,00ErikT,"“@BreakingNews: Airbus plane operated by Lufthansa's Germanwings airline crashes in southern France, officials say @ktodd0713 wtf ?",rumor,580320964875014145,BreakingNews
580367051950297088,akaa111,@flightradar24 They used the speed break to full. #4U9525,non-rumor,580366761167585280,akaa111
580320945140854785,TomPodolec,Germanwings flight #4U9525 (D-AIPX) lost from Flightradar24 at 6800 feet at 09.39 UTC time. Via @flightradar24 http://t.co/jLXXIPUpEd,rumor,580319999887347712,flightradar24
580361931451686912,IdubergaLinde,@airlivenet keine Antwort ist auch ne Antwort....,non-rumor,580339662096605184,airlivenet
580355004294250496,Servando2011,“@BBCBreaking: King Felipe VI of Spain cancels state visit to France after #Germanwings crash http://t.co/wAKIEsJ7lG http://t.co/qv3Tf8v7NS”,rumor,580350976026112000,BBCBreaking
580372485566238720,PascalSyn,"@damienramage @airlivenet From Airbus FlightOps: When the cabin altitude rises above 14 000 feet, the oxygen masks will deploy automatically",rumor,580361570334674944,damienramage
580341618080944128,tradercoach,@dennismaingo95 @Reuters may God explain why he let it happen.,rumor,580335372854542336,dennismaingo95
580402176197025792,AndyB73,@henryhaste @airlivenet @laprovence @PollyR_Aviation what a stupid comment,non-rumor,580399505654300672,henryhaste
581203900960772096,g_kearnan,@Soultrexon @DailyMirror I'm a Scot who's lived in Austria for 10 years...,rumor,581203388483923969,Soultrexon
581259611287744513,EdWardMDBlog,@NBCNews #GermanWings #F4Phantom #crash #500mph #hits #ConcreteWall #DrEd https://t.co/wOhFk5Kxhm From https://t.co/5O1bfUfQRD,non-rumor,581259253429702656,NBCNews
580344480181592064,packersinsider,@atulit @CNN there was also the plane that Putin had shot down.,non-rumor,580340635766390785,atulit
581268095760773120,suzie62o,"@megynkelly @CNNReliable ""expert panel"" to the conclusion of, wait for it, TERRORISM. too late, she corrected herself, so funny!",non-rumor,581262528107384832,megynkelly
580581884087943168,esterjose87,@BBCBreaking,rumor,580368417556992000,BBCBreaking
580363965772886016,Verona83,"@FoxNews @AmericaNewsroom @BillHemmer @marthamaccallum  This news out of the #FrenchAlps is very sad.   However, there's more news to cover.",non-rumor,580362104110071808,FoxNews
580428963547348992,NuggetSayYou,@FoxNews @ImAmberHahn Nugget not want to read this while flying in jet. Nugget see your house @SalVulcano,rumor,580353540725452800,FoxNews
582674295559598081,cantfiggeritout,"@NewsHour @milesobrien No outer keyhole or lock on door, and why oh why no key or keycode for pilots? Security no excuse if all die anyway.",non-rumor,581253085508534272,NewsHour
580327379161206785,DadTipli,@cnni We feel sorry for the immediate families and Countries affected by the tragedy,non-rumor,580325486477357056,cnni
580354674521407488,6Slo,@jorditaughtme right u are mate;right u are..,non-rumor,580352074233286656,jorditaughtme
